ProductID,ProductName,Category,Subcategory,SupplierID,Cost,Price,ProductStatus
1502,TrailMaster Tents,Camping,Tents,9,214.65,326.04,Discontinued
1503,Spin Reels,Fishing,Reels,16,83.77,173.44,Active
1504,Tournament Reels,Fishing,Reels,3,140.47,200.83,Active
1505,Spin Reels,Fishing,Reels,10,132.77,341.36,Active
1506,Trail Backpacks,Hiking,Backpacks,42,112.51,180.73,Active
1507,Ultralight Trekking Poles,Hiking,Trekking Poles,8,222.21,567.06,Discontinued
1508,Trail Backpacks,Hiking,Backpacks,23,34.42,94.25,Active
1509,Spin Reels,Fishing,Reels,6,96.52,260.08,Active
1510,River Rods,Fishing,Rods,12,112.87,210.93,Discontinued
1511,Ultralight Trekking Poles,Hiking,Trekking Poles,7,206.22,389.29,Active
1512,Adventure Trail Shoes,Footwear,Trail Shoes,5,204.57,490.11,Active
1513,Explorer Backpacks,Hiking,Backpacks,51,45.47,92.09,Discontinued
1514,Explorer Tents,Camping,Tents,6,240.3,430.1,Active
1515,Explorer Backpacks,Hiking,Backpacks,31,94.63,197.96,Discontinued
1516,Spin Reels,Fishing,Reels,16,202.51,468.92,Discontinued
1517,Explorer Trail Shoes,Footwear,Trail Shoes,53,138.1,296.29,Active
1518,Mountain Hiking Boots,Footwear,Hiking Boots,50,181.58,388.17,Active
1519,River Kayaks,Kayaking,Kayaks,55,96.81,163.09,Active
1520,Performance Shirts,Apparel,Shirts,23,231.02,342.7,Active
1521,Aluminum Trekking Poles,Hiking,Trekking Poles,60,44.59,115.69,Discontinued
1522,Trail Backpacks,Hiking,Backpacks,45,23.41,37.29,Active
1523,Mountain Hiking Boots,Footwear,Hiking Boots,45,241.58,463.92,Active
1524,Ocean Kayaks,Kayaking,Kayaks,2,210.98,552.49,Active
1525,RainShell Jackets,Apparel,Jackets,54,68.81,97.54,Discontinued
1526,Explorer Backpacks,Hiking,Backpacks,45,188.45,461.2,Active
1527,Explorer Trail Shoes,Footwear,Trail Shoes,45,90.96,226.85,Active
1528,RainShell Jackets,Apparel,Jackets,39,24.4,56.11,Active
1529,River Rods,Fishing,Rods,57,105.13,209.53,Discontinued
1530,Tournament Reels,Fishing,Reels,28,130.45,312.18,Active
1531,StormGuard Jackets,Apparel,Jackets,48,100.61,274.82,Active
1532,Summit Hiking Boots,Footwear,Hiking Boots,36,104.15,265.74,Active
1533,Aluminum Paddles,Kayaking,Paddles,53,85.17,195.78,Discontinued
1534,Explorer Backpacks,Hiking,Backpacks,7,165.2,276.32,Active
1535,Mountain Sleeping Bags,Camping,Sleeping Bags,16,196.91,368.15,Active
1536,Trail Backpacks,Hiking,Backpacks,59,60.86,86.14,Active
1537,Adventure Backpacks,Hiking,Backpacks,6,233.01,404.61,Active
1538,Spin Reels,Fishing,Reels,20,21.53,32.95,Active
1539,Outdoor Shirts,Apparel,Shirts,26,130.05,239.33,Active
1540,Explorer Backpacks,Hiking,Backpacks,7,107.75,262.7,Active
1541,Rechargeable Lighting,Camping,Lighting,3,124.47,325.66,Active
1542,Adventure Backpacks,Hiking,Backpacks,6,121.15,319.75,Active
1543,Adventure Backpacks,Hiking,Backpacks,34,48.65,133.75,Active
1544,TrailPro Hiking Boots,Footwear,Hiking Boots,28,79.8,181.37,Active
1545,Carbon Paddles,Kayaking,Paddles,5,60.12,135.54,Active
1546,Spin Reels,Fishing,Reels,56,203.13,324.94,Active
1547,Lake Rods,Fishing,Rods,60,32.59,59.94,Active
1548,Explorer Backpacks,Hiking,Backpacks,5,148.36,281.1,Active
1549,Aluminum Paddles,Kayaking,Paddles,49,246.67,683.25,Discontinued
1550,River Kayaks,Kayaking,Kayaks,24,243.2,506.72,Active
1551,Explorer Trail Shoes,Footwear,Trail Shoes,24,230.11,363.71,Active
1552,StormGuard Jackets,Apparel,Jackets,57,109.17,221.63,Active
1553,Professional Rods,Fishing,Rods,36,199.74,475.31,Active
1554,Explorer Backpacks,Hiking,Backpacks,55,100.2,220.26,Active
1555,Aluminum Trekking Poles,Hiking,Trekking Poles,30,170.6,322.18,Discontinued
1556,Summit Tents,Camping,Tents,60,185.63,498.31,Discontinued
1557,TrailPro Hiking Boots,Footwear,Hiking Boots,39,88.89,163.93,Discontinued
1558,Carbon Trekking Poles,Hiking,Trekking Poles,10,76.81,111.65,Discontinued
1559,Explorer Backpacks,Hiking,Backpacks,50,146.37,407.34,Discontinued
1560,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,14,244.85,415.95,Active
1561,Aluminum Paddles,Kayaking,Paddles,10,70.5,116.08,Active
1562,Performance Shirts,Apparel,Shirts,56,81.6,195.6,Discontinued
1563,Professional Rods,Fishing,Rods,4,224.34,371.89,Active
1564,Adventure Trail Shoes,Footwear,Trail Shoes,27,49.49,93.49,Discontinued
1565,Mountain Hiking Boots,Footwear,Hiking Boots,37,114.83,307.47,Discontinued
1566,Outdoor Lantern Lighting,Camping,Lighting,38,57.65,139.04,Active
1567,Performance Shirts,Apparel,Shirts,10,46.12,94.18,Discontinued
1568,StormGuard Jackets,Apparel,Jackets,1,107.53,228.93,Discontinued
1569,Ultralight Trekking Poles,Hiking,Trekking Poles,14,242.67,372.84,Active
1570,Mountain Hiking Boots,Footwear,Hiking Boots,13,100.61,189.88,Active
1571,Performance Shirts,Apparel,Shirts,53,82.47,150.9,Active
1572,Aluminum Paddles,Kayaking,Paddles,54,109.37,206.97,Discontinued
1573,Spin Reels,Fishing,Reels,24,232.32,474.48,Active
1574,Professional Rods,Fishing,Rods,43,114.61,206.19,Discontinued
1575,Carbon Paddles,Kayaking,Paddles,7,248.89,629.27,Active
1576,Explorer Kayaks,Kayaking,Kayaks,48,233.8,361.25,Active
1577,Carbon Paddles,Kayaking,Paddles,14,170.25,441.35,Active
1578,Runner Trail Shoes,Footwear,Trail Shoes,8,56.93,117.13,Active
1579,Explorer Trail Shoes,Footwear,Trail Shoes,1,178.92,436.14,Active
1580,Aluminum Trekking Poles,Hiking,Trekking Poles,54,221.11,391.43,Discontinued
1581,River Kayaks,Kayaking,Kayaks,1,226.04,447.64,Active
1582,Ultralight Trekking Poles,Hiking,Trekking Poles,22,206.81,463.24,Active
1583,Spin Reels,Fishing,Reels,40,143.38,279.29,Discontinued
1584,Rechargeable Lighting,Camping,Lighting,47,40.93,93.76,Active
1585,Explorer Trail Shoes,Footwear,Trail Shoes,46,48.03,82.77,Active
1586,Professional Rods,Fishing,Rods,49,148.46,289.32,Active
1587,Lake Rods,Fishing,Rods,28,58.9,90.15,Active
1588,River Kayaks,Kayaking,Kayaks,6,158.34,342.2,Discontinued
1589,Outdoor Lantern Lighting,Camping,Lighting,41,41.33,84.11,Active
1590,Adventure Backpacks,Hiking,Backpacks,35,225.5,409.44,Active
1591,Aluminum Paddles,Kayaking,Paddles,60,168.22,300.26,Active
1592,Explorer Kayaks,Kayaking,Kayaks,8,246.35,643.89,Discontinued
1593,River Rods,Fishing,Rods,12,44.04,77.81,Active
1594,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,7,229.05,387.36,Discontinued
1595,Cold Weather Sleeping Bags,Camping,Sleeping Bags,14,126.76,288.5,Discontinued
1596,Explorer Trail Shoes,Footwear,Trail Shoes,12,227.99,577.26,Active
1597,Alpine Tents,Camping,Tents,23,38.13,71.68,Discontinued
1598,River Rods,Fishing,Rods,8,135.22,237.49,Active
1599,Professional Rods,Fishing,Rods,10,15.53,32.87,Active
1600,RainShell Jackets,Apparel,Jackets,6,17.08,27.23,Active
1601,Outdoor Shirts,Apparel,Shirts,46,57.82,88.39,Active
1602,Adventure Trail Shoes,Footwear,Trail Shoes,13,133.04,260.75,Active
1603,Adventure Backpacks,Hiking,Backpacks,26,213.05,512.25,Active
1604,Spin Reels,Fishing,Reels,32,200.58,548.64,Discontinued
1605,Explorer Trail Shoes,Footwear,Trail Shoes,40,189.3,481.25,Active
1606,Pro Reels,Fishing,Reels,58,57.93,109.72,Active
1607,Summit Hiking Boots,Footwear,Hiking Boots,27,239.94,420.92,Active
1608,Pro Reels,Fishing,Reels,21,17.19,28.4,Discontinued
1609,Carbon Trekking Poles,Hiking,Trekking Poles,24,27.43,63.63,Active
1610,RainShell Jackets,Apparel,Jackets,22,86.46,122.36,Active
1611,Runner Trail Shoes,Footwear,Trail Shoes,39,144.79,280.87,Active
1612,River Rods,Fishing,Rods,57,144.63,347.51,Active
1613,Tournament Reels,Fishing,Reels,21,191.49,353.28,Active
1614,Explorer Backpacks,Hiking,Backpacks,27,129.68,361.34,Active
1615,Cold Weather Sleeping Bags,Camping,Sleeping Bags,16,154.34,343.81,Active
1616,StormGuard Jackets,Apparel,Jackets,1,197.99,436.78,Discontinued
1617,Thermal Jackets,Apparel,Jackets,34,18.88,40.53,Active
1618,RainShell Jackets,Apparel,Jackets,27,122.77,314.51,Active
1619,Outdoor Shirts,Apparel,Shirts,21,106.08,231.15,Discontinued
1620,Lake Rods,Fishing,Rods,32,81.63,226.73,Active
1621,RainShell Jackets,Apparel,Jackets,9,63.76,162.95,Active
1622,Performance Shirts,Apparel,Shirts,58,50.85,84.8,Active
1623,Professional Rods,Fishing,Rods,51,218.32,385.02,Active
1624,TrailMaster Tents,Camping,Tents,40,28.01,52.13,Discontinued
1625,RainShell Jackets,Apparel,Jackets,21,150.03,235.23,Active
1626,Tournament Reels,Fishing,Reels,34,117.23,184.21,Active
1627,Tournament Reels,Fishing,Reels,50,127.62,228.79,Discontinued
1628,Explorer Backpacks,Hiking,Backpacks,23,193.89,464.55,Active
1629,Explorer Kayaks,Kayaking,Kayaks,4,28.72,79.28,Active
1630,LED Camp Lighting,Camping,Lighting,32,122.36,237.27,Active
1631,StormGuard Jackets,Apparel,Jackets,21,192.78,408.6,Active
1632,Carbon Paddles,Kayaking,Paddles,9,213.47,330.44,Active
1633,Outdoor Shirts,Apparel,Shirts,50,218.29,462.52,Discontinued
1634,Explorer Backpacks,Hiking,Backpacks,56,111.54,263.32,Active
1635,Carbon Trekking Poles,Hiking,Trekking Poles,58,188.81,327.92,Discontinued
1636,Carbon Trekking Poles,Hiking,Trekking Poles,23,124.3,266.4,Active
1637,LED Camp Lighting,Camping,Lighting,26,95.06,161.31,Discontinued
1638,Spin Reels,Fishing,Reels,4,115.92,222.3,Discontinued
1639,Carbon Paddles,Kayaking,Paddles,39,80.56,158.2,Active
1640,Tournament Reels,Fishing,Reels,42,114.06,268.45,Active
1641,Alpine Tents,Camping,Tents,18,22.75,32.99,Active
1642,LED Camp Lighting,Camping,Lighting,45,76.11,200.6,Discontinued
1643,Runner Trail Shoes,Footwear,Trail Shoes,45,62.77,160.3,Active
1644,Summit Hiking Boots,Footwear,Hiking Boots,19,198.57,374.64,Active
1645,River Kayaks,Kayaking,Kayaks,40,54.42,145.35,Discontinued
1646,Carbon Paddles,Kayaking,Paddles,11,50.86,119.73,Active
1647,Performance Shirts,Apparel,Shirts,28,240.94,561.98,Active
1648,TrailMaster Tents,Camping,Tents,49,221.5,363.04,Active
1649,Pro Reels,Fishing,Reels,16,149.96,312.46,Discontinued
1650,Alpine Tents,Camping,Tents,54,146.14,407.23,Active
1651,River Rods,Fishing,Rods,52,196.06,301.93,Active
1652,Explorer Trail Shoes,Footwear,Trail Shoes,43,94.19,203.83,Discontinued
1653,Outdoor Shirts,Apparel,Shirts,46,13.25,25.09,Active
1654,Spin Reels,Fishing,Reels,41,74.78,159.06,Active
1655,Carbon Trekking Poles,Hiking,Trekking Poles,32,168.25,268.91,Active
1656,Aluminum Trekking Poles,Hiking,Trekking Poles,59,59.51,90.75,Discontinued
1657,Ocean Kayaks,Kayaking,Kayaks,58,220.51,518.27,Discontinued
1658,Lake Rods,Fishing,Rods,22,228.48,431.46,Discontinued
1659,Pro Reels,Fishing,Reels,34,84.24,122.78,Active
1660,Lake Rods,Fishing,Rods,51,200.88,440.6,Active
1661,RainShell Jackets,Apparel,Jackets,30,129.74,306.15,Active
1662,Tournament Reels,Fishing,Reels,32,143.95,234.3,Active
1663,Cold Weather Sleeping Bags,Camping,Sleeping Bags,53,118.93,202.69,Active
1664,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,54,11.22,21.24,Active
1665,Cold Weather Sleeping Bags,Camping,Sleeping Bags,55,94.05,168.97,Active
1666,Rechargeable Lighting,Camping,Lighting,28,44.23,107.31,Active
1667,RainShell Jackets,Apparel,Jackets,52,123.56,234.33,Discontinued
1668,Runner Trail Shoes,Footwear,Trail Shoes,39,224.33,603.06,Active
1669,Ultralight Trekking Poles,Hiking,Trekking Poles,9,220.22,556.3,Active
1670,Thermal Jackets,Apparel,Jackets,6,143.03,260.53,Active
1671,Tournament Reels,Fishing,Reels,54,54.01,134.77,Discontinued
1672,Explorer Tents,Camping,Tents,44,176.59,371.78,Active
1673,Adventure Trail Shoes,Footwear,Trail Shoes,30,121.97,334.93,Active
1674,Lake Rods,Fishing,Rods,59,31.22,49.85,Active
1675,Carbon Trekking Poles,Hiking,Trekking Poles,57,159.01,422.95,Active
1676,Cold Weather Sleeping Bags,Camping,Sleeping Bags,52,106.71,150.28,Discontinued
1677,Alpine Tents,Camping,Tents,7,74.84,208.1,Active
1678,Lake Rods,Fishing,Rods,56,145.71,344.87,Active
1679,Outdoor Lantern Lighting,Camping,Lighting,4,171.86,418.5,Active
1680,Professional Rods,Fishing,Rods,15,187.7,392.94,Active
1681,Moisture Shirts,Apparel,Shirts,32,247.4,348.59,Active
1682,Alpine Tents,Camping,Tents,34,46.73,122.99,Active
1683,Trail Backpacks,Hiking,Backpacks,29,123.7,317.39,Discontinued
1684,TrailMaster Tents,Camping,Tents,53,107.09,297.26,Active
1685,Tournament Reels,Fishing,Reels,40,173.52,451.68,Active
1686,Mountain Hiking Boots,Footwear,Hiking Boots,48,15.2,24.3,Active
1687,Explorer Backpacks,Hiking,Backpacks,7,125.31,226.21,Discontinued
1688,Outdoor Shirts,Apparel,Shirts,30,102.6,258.53,Discontinued
1689,Summit Hiking Boots,Footwear,Hiking Boots,25,78.02,122.35,Active
1690,Spin Reels,Fishing,Reels,40,164.83,436.88,Discontinued
1691,Cold Weather Sleeping Bags,Camping,Sleeping Bags,18,122.3,295.02,Active
1692,Ultralight Trekking Poles,Hiking,Trekking Poles,23,215.4,453.31,Discontinued
1693,River Rods,Fishing,Rods,47,167.42,316.86,Active
1694,TrailPro Hiking Boots,Footwear,Hiking Boots,60,198.39,460.63,Discontinued
1695,Rechargeable Lighting,Camping,Lighting,43,100.37,206.81,Active
1696,Spin Reels,Fishing,Reels,38,177.46,394.74,Active
1697,Spin Reels,Fishing,Reels,11,20.78,53.88,Active
1698,LED Camp Lighting,Camping,Lighting,21,129.86,305.31,Active
1699,River Kayaks,Kayaking,Kayaks,58,225.95,371.37,Discontinued
1700,Summit Hiking Boots,Footwear,Hiking Boots,55,156.86,244.74,Active
1701,Explorer Trail Shoes,Footwear,Trail Shoes,12,161.51,232.78,Active
1702,Rechargeable Lighting,Camping,Lighting,37,100.63,280.2,Active
1703,Aluminum Trekking Poles,Hiking,Trekking Poles,13,115.0,207.06,Active
1704,Summit Hiking Boots,Footwear,Hiking Boots,43,149.71,341.45,Active
1705,Trail Backpacks,Hiking,Backpacks,27,224.39,427.1,Active
1706,StormGuard Jackets,Apparel,Jackets,42,185.19,495.45,Discontinued
1707,Adventure Backpacks,Hiking,Backpacks,23,208.62,438.35,Active
1708,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,37,160.11,420.06,Active
1709,Carbon Trekking Poles,Hiking,Trekking Poles,39,38.3,65.98,Active
1710,TrailMaster Tents,Camping,Tents,46,231.35,405.31,Active
1711,TrailMaster Tents,Camping,Tents,55,27.95,61.64,Active
1712,Mountain Hiking Boots,Footwear,Hiking Boots,31,177.4,275.9,Active
1713,River Kayaks,Kayaking,Kayaks,22,91.13,160.87,Active
1714,Adventure Backpacks,Hiking,Backpacks,49,206.02,383.5,Active
1715,Carbon Trekking Poles,Hiking,Trekking Poles,40,203.36,445.24,Active
1716,Thermal Jackets,Apparel,Jackets,6,153.56,346.65,Discontinued
1717,Ultralight Trekking Poles,Hiking,Trekking Poles,33,20.02,29.03,Active
1718,Aluminum Paddles,Kayaking,Paddles,57,124.62,310.82,Active
1719,Alpine Tents,Camping,Tents,35,195.67,496.2,Discontinued
1720,Explorer Kayaks,Kayaking,Kayaks,25,125.72,244.15,Active
1721,Explorer Trail Shoes,Footwear,Trail Shoes,58,43.06,86.69,Active
1722,Thermal Jackets,Apparel,Jackets,15,114.77,169.98,Active
1723,River Rods,Fishing,Rods,52,109.14,267.79,Active
1724,LED Camp Lighting,Camping,Lighting,9,205.03,309.03,Discontinued
1725,Carbon Trekking Poles,Hiking,Trekking Poles,57,85.39,191.56,Active
1726,StormGuard Jackets,Apparel,Jackets,43,105.48,244.78,Active
1727,Mountain Sleeping Bags,Camping,Sleeping Bags,53,59.41,141.83,Active
1728,Ultralight Trekking Poles,Hiking,Trekking Poles,36,82.65,158.17,Active
1729,Explorer Kayaks,Kayaking,Kayaks,35,224.31,414.17,Active
1730,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,18,179.32,407.17,Active
1731,Adventure Backpacks,Hiking,Backpacks,14,65.33,159.32,Active
1732,RainShell Jackets,Apparel,Jackets,42,244.7,581.82,Discontinued
1733,Explorer Tents,Camping,Tents,38,210.72,374.75,Discontinued
1734,RainShell Jackets,Apparel,Jackets,32,76.98,173.49,Active
1735,Adventure Trail Shoes,Footwear,Trail Shoes,12,20.66,34.87,Discontinued
1736,Professional Rods,Fishing,Rods,23,83.24,179.65,Active
1737,Pro Reels,Fishing,Reels,49,204.46,455.4,Active
1738,Outdoor Shirts,Apparel,Shirts,49,197.83,534.14,Active
1739,Rechargeable Lighting,Camping,Lighting,19,238.59,645.5,Discontinued
1740,Runner Trail Shoes,Footwear,Trail Shoes,60,240.47,493.99,Active
1741,Explorer Backpacks,Hiking,Backpacks,6,201.9,551.46,Active
1742,Pro Reels,Fishing,Reels,18,147.06,213.83,Active
1743,Moisture Shirts,Apparel,Shirts,8,204.46,460.28,Active
1744,Pro Reels,Fishing,Reels,2,213.42,431.39,Discontinued
1745,Cold Weather Sleeping Bags,Camping,Sleeping Bags,55,241.81,501.1,Active
1746,Mountain Hiking Boots,Footwear,Hiking Boots,40,235.32,420.52,Active
1747,Cold Weather Sleeping Bags,Camping,Sleeping Bags,17,71.92,179.9,Discontinued
1748,Adventure Backpacks,Hiking,Backpacks,42,51.88,135.91,Active
1749,Adventure Backpacks,Hiking,Backpacks,56,19.24,45.37,Discontinued
1750,Spin Reels,Fishing,Reels,46,142.82,245.53,Active
1751,StormGuard Jackets,Apparel,Jackets,35,212.78,550.92,Active
1752,Lake Rods,Fishing,Rods,8,36.2,76.37,Active
1753,Explorer Backpacks,Hiking,Backpacks,44,146.89,376.15,Discontinued
1754,Rechargeable Lighting,Camping,Lighting,21,220.2,352.39,Active
1755,Moisture Shirts,Apparel,Shirts,19,99.93,271.76,Active
1756,Carbon Trekking Poles,Hiking,Trekking Poles,38,79.81,128.5,Active
1757,LED Camp Lighting,Camping,Lighting,50,203.93,431.34,Active
1758,Ultralight Trekking Poles,Hiking,Trekking Poles,25,17.82,43.07,Active
1759,Explorer Tents,Camping,Tents,57,139.35,218.74,Active
1760,Tournament Reels,Fishing,Reels,18,135.87,274.11,Active
1761,Spin Reels,Fishing,Reels,24,88.88,223.85,Active
1762,Explorer Trail Shoes,Footwear,Trail Shoes,29,243.38,576.88,Discontinued
1763,Thermal Jackets,Apparel,Jackets,24,144.51,217.78,Discontinued
1764,Lake Rods,Fishing,Rods,53,198.71,342.11,Active
1765,Lake Rods,Fishing,Rods,39,171.79,400.66,Active
1766,Outdoor Shirts,Apparel,Shirts,33,38.31,75.54,Active
1767,Tournament Reels,Fishing,Reels,12,221.55,371.62,Discontinued
1768,Alpine Tents,Camping,Tents,46,110.47,273.05,Discontinued
1769,River Kayaks,Kayaking,Kayaks,2,218.67,561.41,Active
1770,Explorer Tents,Camping,Tents,26,227.02,430.46,Active
1771,Carbon Paddles,Kayaking,Paddles,22,90.83,232.03,Active
1772,River Kayaks,Kayaking,Kayaks,29,187.3,355.3,Discontinued
1773,Aluminum Paddles,Kayaking,Paddles,9,79.43,164.26,Active
1774,River Kayaks,Kayaking,Kayaks,24,224.94,501.84,Discontinued
1775,Adventure Trail Shoes,Footwear,Trail Shoes,18,52.41,126.39,Active
1776,Aluminum Trekking Poles,Hiking,Trekking Poles,58,91.87,201.18,Discontinued
1777,Outdoor Shirts,Apparel,Shirts,10,86.46,142.64,Active
1778,Ocean Kayaks,Kayaking,Kayaks,40,134.59,296.8,Active
1779,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,32,49.74,89.68,Discontinued
1780,Explorer Backpacks,Hiking,Backpacks,39,235.41,415.08,Active
1781,Carbon Trekking Poles,Hiking,Trekking Poles,33,33.03,71.78,Active
1782,LED Camp Lighting,Camping,Lighting,52,240.37,518.18,Active
1783,Cold Weather Sleeping Bags,Camping,Sleeping Bags,37,98.69,177.11,Discontinued
1784,Carbon Paddles,Kayaking,Paddles,8,209.45,379.72,Active
1785,Adventure Trail Shoes,Footwear,Trail Shoes,18,73.13,190.89,Active
1786,StormGuard Jackets,Apparel,Jackets,21,200.4,484.63,Active
1787,Pro Reels,Fishing,Reels,44,118.83,288.72,Active
1788,Carbon Paddles,Kayaking,Paddles,51,114.01,308.43,Active
1789,Adventure Backpacks,Hiking,Backpacks,38,160.55,280.04,Discontinued
1790,Explorer Backpacks,Hiking,Backpacks,12,122.83,255.28,Discontinued
1791,RainShell Jackets,Apparel,Jackets,34,162.35,247.45,Active
1792,Cold Weather Sleeping Bags,Camping,Sleeping Bags,46,127.77,288.21,Active
1793,Mountain Sleeping Bags,Camping,Sleeping Bags,38,73.14,141.34,Active
1794,Aluminum Paddles,Kayaking,Paddles,57,137.31,375.69,Active
1795,Ultralight Trekking Poles,Hiking,Trekking Poles,26,126.41,317.98,Active
1796,Pro Reels,Fishing,Reels,57,33.17,51.66,Active
1797,Adventure Trail Shoes,Footwear,Trail Shoes,12,69.38,138.4,Discontinued
1798,Thermal Jackets,Apparel,Jackets,50,177.27,423.1,Discontinued
1799,Explorer Trail Shoes,Footwear,Trail Shoes,33,66.37,119.95,Active
1800,Mountain Hiking Boots,Footwear,Hiking Boots,21,195.23,344.82,Discontinued
1801,Adventure Trail Shoes,Footwear,Trail Shoes,18,105.68,282.94,Discontinued
1802,Ocean Kayaks,Kayaking,Kayaks,29,162.7,238.17,Discontinued
1803,Adventure Backpacks,Hiking,Backpacks,40,59.49,135.36,Active
1804,Adventure Backpacks,Hiking,Backpacks,50,15.07,29.1,Active
1805,StormGuard Jackets,Apparel,Jackets,35,21.81,36.96,Active
1806,Ultralight Trekking Poles,Hiking,Trekking Poles,59,65.04,164.02,Active
1807,Performance Shirts,Apparel,Shirts,1,142.71,249.48,Active
1808,LED Camp Lighting,Camping,Lighting,3,130.36,326.93,Active
1809,Performance Shirts,Apparel,Shirts,16,65.2,161.79,Active
1810,Thermal Jackets,Apparel,Jackets,48,167.27,264.9,Active
1811,Alpine Tents,Camping,Tents,47,131.08,312.61,Discontinued
1812,Summit Tents,Camping,Tents,26,32.93,73.22,Active
1813,Pro Reels,Fishing,Reels,20,112.04,273.48,Active
1814,Summit Hiking Boots,Footwear,Hiking Boots,31,73.42,170.22,Discontinued
1815,Performance Shirts,Apparel,Shirts,18,63.34,124.71,Discontinued
1816,Thermal Jackets,Apparel,Jackets,26,14.13,29.61,Active
1817,Lake Rods,Fishing,Rods,26,63.77,176.34,Active
1818,Adventure Trail Shoes,Footwear,Trail Shoes,22,145.16,333.86,Active
1819,River Kayaks,Kayaking,Kayaks,32,144.61,244.5,Active
1820,Explorer Tents,Camping,Tents,47,157.96,325.86,Active
1821,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,54,108.85,265.24,Active
1822,Mountain Sleeping Bags,Camping,Sleeping Bags,1,145.67,286.85,Active
1823,Explorer Kayaks,Kayaking,Kayaks,21,200.73,434.34,Active
1824,Moisture Shirts,Apparel,Shirts,48,125.92,274.09,Active
1825,Mountain Sleeping Bags,Camping,Sleeping Bags,1,28.6,45.14,Active
1826,River Rods,Fishing,Rods,8,57.37,150.17,Active
1827,Runner Trail Shoes,Footwear,Trail Shoes,9,160.28,342.11,Discontinued
1828,TrailPro Hiking Boots,Footwear,Hiking Boots,47,38.22,106.79,Active
1829,Tournament Reels,Fishing,Reels,11,223.49,489.29,Active
1830,StormGuard Jackets,Apparel,Jackets,39,238.48,457.82,Active
1831,Runner Trail Shoes,Footwear,Trail Shoes,47,234.69,633.17,Active
1832,Carbon Trekking Poles,Hiking,Trekking Poles,31,86.25,142.39,Active
1833,Mountain Sleeping Bags,Camping,Sleeping Bags,35,55.04,130.54,Discontinued
1834,RainShell Jackets,Apparel,Jackets,5,159.99,357.14,Active
1835,Ocean Kayaks,Kayaking,Kayaks,18,160.92,434.33,Active
1836,Adventure Trail Shoes,Footwear,Trail Shoes,17,159.88,314.1,Active
1837,LED Camp Lighting,Camping,Lighting,12,34.71,59.11,Active
1838,River Rods,Fishing,Rods,50,201.25,447.23,Discontinued
1839,Moisture Shirts,Apparel,Shirts,31,219.12,511.84,Active
1840,Trail Backpacks,Hiking,Backpacks,52,247.38,377.97,Active
1841,Explorer Backpacks,Hiking,Backpacks,58,219.91,407.42,Active
1842,Aluminum Trekking Poles,Hiking,Trekking Poles,33,169.56,315.03,Active
1843,Aluminum Trekking Poles,Hiking,Trekking Poles,23,195.74,467.57,Active
1844,Tournament Reels,Fishing,Reels,14,28.77,64.66,Active
1845,Carbon Paddles,Kayaking,Paddles,32,211.57,462.21,Active
1846,Explorer Kayaks,Kayaking,Kayaks,12,225.94,522.58,Active
1847,Moisture Shirts,Apparel,Shirts,40,93.04,185.49,Active
1848,Runner Trail Shoes,Footwear,Trail Shoes,13,233.97,653.62,Discontinued
1849,RainShell Jackets,Apparel,Jackets,59,150.69,280.26,Active
1850,StormGuard Jackets,Apparel,Jackets,42,75.53,174.18,Discontinued
1851,Mountain Hiking Boots,Footwear,Hiking Boots,4,179.02,319.34,Active
1852,Aluminum Paddles,Kayaking,Paddles,56,127.67,263.36,Active
1853,Cold Weather Sleeping Bags,Camping,Sleeping Bags,46,157.1,376.83,Active
1854,Explorer Backpacks,Hiking,Backpacks,29,210.18,329.39,Active
1855,StormGuard Jackets,Apparel,Jackets,42,76.59,198.64,Active
1856,Moisture Shirts,Apparel,Shirts,47,50.61,140.74,Active
1857,Professional Rods,Fishing,Rods,43,106.76,274.67,Active
1858,Summit Tents,Camping,Tents,29,184.95,280.67,Active
1859,StormGuard Jackets,Apparel,Jackets,48,131.31,215.63,Active
1860,Moisture Shirts,Apparel,Shirts,37,94.16,176.84,Active
1861,Spin Reels,Fishing,Reels,47,37.9,57.87,Active
1862,Ultralight Trekking Poles,Hiking,Trekking Poles,11,160.39,229.06,Active
1863,Aluminum Trekking Poles,Hiking,Trekking Poles,16,29.51,71.24,Active
1864,Explorer Kayaks,Kayaking,Kayaks,4,191.4,303.53,Discontinued
1865,Carbon Paddles,Kayaking,Paddles,27,76.95,168.6,Active
1866,Carbon Trekking Poles,Hiking,Trekking Poles,45,52.51,95.2,Discontinued
1867,Thermal Jackets,Apparel,Jackets,50,95.24,181.82,Discontinued
1868,River Kayaks,Kayaking,Kayaks,10,237.92,528.02,Active
1869,Aluminum Paddles,Kayaking,Paddles,19,165.04,388.64,Active
1870,Performance Shirts,Apparel,Shirts,14,133.19,225.76,Discontinued
1871,RainShell Jackets,Apparel,Jackets,31,134.09,306.2,Active
1872,Adventure Trail Shoes,Footwear,Trail Shoes,58,145.3,337.33,Active
1873,StormGuard Jackets,Apparel,Jackets,11,96.13,255.84,Discontinued
